mondo_id,mapping_type,doid_id,mapping_justification,mondo_label,doid_label
MONDO:0014676,skos:exactMatch,DOID:0070248,semapv:UnspecifiedMatching,"Emery-Dreifuss muscular dystrophy 3, autosomal recessive",autosomal recessive Emery-Dreifuss muscular dystrophy 3
MONDO:0014677,skos:exactMatch,DOID:0110009,semapv:UnspecifiedMatching,achromatopsia 7,achromatopsia 7
MONDO:0014678,skos:exactMatch,DOID:0070069,semapv:UnspecifiedMatching,"intellectual disability, autosomal dominant 39",autosomal dominant intellectual developmental disorder 39
MONDO:0014683,skos:exactMatch,DOID:0111232,semapv:UnspecifiedMatching,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A9",congenital muscular dystrophy-dystroglycanopathy type A9
MONDO:0014684,skos:exactMatch,DOID:0111490,semapv:UnspecifiedMatching,combined oxidative phosphorylation defect type 26,combined oxidative phosphorylation deficiency 26
MONDO:0014685,skos:exactMatch,DOID:0111450,semapv:UnspecifiedMatching,progressive myoclonic epilepsy type 9,progressive myoclonus epilepsy 9
MONDO:0014687,skos:exactMatch,DOID:0110389,semapv:UnspecifiedMatching,retinitis pigmentosa 73,retinitis pigmentosa 73
MONDO:0014688,skos:exactMatch,DOID:0110096,semapv:UnspecifiedMatching,short-rib thoracic dysplasia 14 with polydactyly,short-rib thoracic dysplasia 14 with polydactyly
MONDO:0014689,skos:exactMatch,DOID:0080592,semapv:UnspecifiedMatching,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome,Klippel-Feil syndrome 4
MONDO:0014690,skos:exactMatch,DOID:0070023,semapv:UnspecifiedMatching,"dyskeratosis congenita, autosomal dominant 6",autosomal dominant dyskeratosis congenita 6
MONDO:0014691,skos:exactMatch,DOID:0060587,semapv:UnspecifiedMatching,Noonan syndrome 9,Noonan syndrome 9
MONDO:0014692,skos:exactMatch,DOID:0110401,semapv:UnspecifiedMatching,retinitis pigmentosa 74,retinitis pigmentosa 74
MONDO:0014693,skos:exactMatch,DOID:0060588,semapv:UnspecifiedMatching,Noonan syndrome 10,Noonan syndrome 10
MONDO:0014694,skos:exactMatch,DOID:0112360,semapv:UnspecifiedMatching,"spondylocostal dysostosis 6, autosomal recessive",spondylocostal dysostosis 6
MONDO:0014696,skos:exactMatch,DOID:0080913,semapv:UnspecifiedMatching,cerebrooculofacioskeletal syndrome 3,cerebrooculofacioskeletal syndrome 3
MONDO:0014697,skos:exactMatch,DOID:0081154,semapv:UnspecifiedMatching,"immunodeficiency, common variable, 12",common variable immunodeficiency 12
MONDO:0014699,skos:exactMatch,DOID:0070070,semapv:UnspecifiedMatching,"intellectual disability, autosomal dominant 40",autosomal dominant intellectual developmental disorder 40
MONDO:0014701,skos:exactMatch,DOID:0112281,semapv:UnspecifiedMatching,"spondyloepiphyseal dysplasia, Stanescu type",spondyloepiphyseal dysplasia Stanescu type
MONDO:0014702,skos:exactMatch,DOID:0110825,semapv:UnspecifiedMatching,autosomal recessive complex spastic paraplegia type 9B,hereditary spastic paraplegia 9B
MONDO:0014705,skos:exactMatch,DOID:0061008,semapv:UnspecifiedMatching,craniosynostosis 6,craniosynostosis 6
MONDO:0014706,skos:exactMatch,DOID:0070131,semapv:UnspecifiedMatching,"cutis laxa, autosomal dominant 3",autosomal dominant cutis laxa 3
MONDO:0014708,skos:exactMatch,DOID:0070621,semapv:UnspecifiedMatching,ring chromosome 14,ring chromosome 14 syndrome
MONDO:0014709,skos:exactMatch,DOID:0080624,semapv:UnspecifiedMatching,obsolete Heimler syndrome 2,Heimler syndrome 2
MONDO:0014710,skos:exactMatch,DOID:0111940,semapv:UnspecifiedMatching,autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency,immunodeficiency 42
MONDO:0014711,skos:exactMatch,DOID:0110162,semapv:UnspecifiedMatching,autosomal dominant Charcot-Marie-Tooth disease type 2W,"Charcot-Marie-Tooth disease, axonal type 2W"
MONDO:0014712,skos:exactMatch,DOID:0061283,semapv:UnspecifiedMatching,Senior-Loken syndrome 9,
MONDO:0014715,skos:exactMatch,DOID:0111975,semapv:UnspecifiedMatching,primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection,immunodeficiency 44
MONDO:0014717,skos:exactMatch,DOID:0111445,semapv:UnspecifiedMatching,early-onset Lafora body disease,progressive myoclonus epilepsy 10
MONDO:0014718,skos:exactMatch,DOID:0080460,semapv:UnspecifiedMatching,"developmental and epileptic encephalopathy, 34",developmental and epileptic encephalopathy 34
MONDO:0014719,skos:exactMatch,DOID:0080458,semapv:UnspecifiedMatching,"developmental and epileptic encephalopathy, 35",developmental and epileptic encephalopathy 35
MONDO:0014720,skos:exactMatch,DOID:0111340,semapv:UnspecifiedMatching,autosomal dominant optic atrophy plus syndrome,dominant optic atrophy plus syndrome
MONDO:0014724,skos:exactMatch,DOID:0110993,semapv:UnspecifiedMatching,Joubert syndrome 24,Joubert syndrome 24
MONDO:0014725,skos:exactMatch,DOID:0070537,semapv:UnspecifiedMatching,spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,"spastic tetraplegia, thin corpus callosum, and progressive microcephaly"
MONDO:0014726,skos:exactMatch,DOID:0110176,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease axonal type 2X,Charcot-Marie-Tooth disease axonal type 2X
MONDO:0014727,skos:exactMatch,DOID:0111994,semapv:UnspecifiedMatching,immunodeficiency 45,immunodeficiency 45
MONDO:0014728,skos:exactMatch,DOID:0111489,semapv:UnspecifiedMatching,combined oxidative phosphorylation defect type 27,combined oxidative phosphorylation deficiency 27
MONDO:0014729,skos:exactMatch,DOID:0110820,semapv:UnspecifiedMatching,hereditary spastic paraplegia 75,hereditary spastic paraplegia 75
MONDO:0014730,skos:exactMatch,DOID:0070289,semapv:UnspecifiedMatching,"microcephaly 16, primary, autosomal recessive",primary autosomal recessive microcephaly 16
MONDO:0014732,skos:exactMatch,DOID:0060796,semapv:UnspecifiedMatching,hypomyelinating leukodystrophy 12,hypomyelinating leukodystrophy 12
MONDO:0014733,skos:exactMatch,DOID:0110187,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease type 4K,Charcot-Marie-Tooth disease type 4K
MONDO:0014735,skos:exactMatch,DOID:0110168,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease type 2Y,Charcot-Marie-Tooth disease type 2Y
MONDO:0014736,skos:exactMatch,DOID:0110181,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease axonal type 2Z,Charcot-Marie-Tooth disease axonal type 2Z
MONDO:0014737,skos:exactMatch,DOID:0111577,semapv:UnspecifiedMatching,dehydrated hereditary stomatocytosis 2,dehydrated hereditary stomatocytosis 2
MONDO:0014738,skos:exactMatch,DOID:0110590,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 69,autosomal dominant nonsyndromic deafness 69
MONDO:0014739,skos:exactMatch,DOID:0110539,semapv:UnspecifiedMatching,autosomal recessive nonsyndromic hearing loss 97,autosomal recessive nonsyndromic deafness 97
MONDO:0014740,skos:exactMatch,DOID:0110589,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 68,autosomal dominant nonsyndromic deafness 68
MONDO:0014742,skos:exactMatch,DOID:0080504,semapv:UnspecifiedMatching,"Parkinson disease 22, autosomal dominant",Parkinson's disease 22
MONDO:0014743,skos:exactMatch,DOID:0110854,semapv:UnspecifiedMatching,rhizomelic chondrodysplasia punctata type 5,rhizomelic chondrodysplasia punctata type 5
MONDO:0014744,skos:exactMatch,DOID:0111155,semapv:UnspecifiedMatching,acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome,autosomal recessive spinocerebellar ataxia 21
MONDO:0014745,skos:exactMatch,DOID:0110673,semapv:UnspecifiedMatching,congenital myasthenic syndrome 19,congenital myasthenic syndrome 19
MONDO:0014746,skos:exactMatch,DOID:0070266,semapv:UnspecifiedMatching,SLC39A8-CDG,congenital disorder of glycosylation type IIn
MONDO:0014750,skos:exactMatch,DOID:0110619,semapv:UnspecifiedMatching,primary ciliary dyskinesia 33,primary ciliary dyskinesia 33
MONDO:0014752,skos:exactMatch,DOID:0080385,semapv:UnspecifiedMatching,"nephrotic syndrome, type 11",nephrotic syndrome type 11
MONDO:0014754,skos:exactMatch,DOID:0070245,semapv:UnspecifiedMatching,primary coenzyme Q10 deficiency 8,primary coenzyme Q10 deficiency 8
MONDO:0014755,skos:exactMatch,DOID:0112243,semapv:UnspecifiedMatching,"skin creases, congenital symmetric circumferential, 2",congenital symmetric circumferential skin creases 2
MONDO:0014756,skos:exactMatch,DOID:0111432,semapv:UnspecifiedMatching,"tremor, hereditary essential, 5",essential tremor 5
MONDO:0014759,skos:exactMatch,DOID:0081214,semapv:UnspecifiedMatching,"intellectual disability, autosomal recessive 51",autosomal recessive intellectual developmental disorder 51
MONDO:0014760,skos:exactMatch,DOID:0111948,semapv:UnspecifiedMatching,TFRC-related combined immunodeficiency,immunodeficiency 46
MONDO:0014762,skos:exactMatch,DOID:0051021,semapv:UnspecifiedMatching,"heterotaxy, visceral, 7, autosomal",visceral heterotaxy 7
MONDO:0014765,skos:exactMatch,DOID:0111574,semapv:UnspecifiedMatching,"wooly hair, autosomal recessive 3",autosomal recessive woolly hair 3
MONDO:0014767,skos:exactMatch,DOID:0070005,semapv:UnspecifiedMatching,Seckel syndrome 9,Seckel syndrome 9
MONDO:0014768,skos:exactMatch,DOID:0111036,semapv:UnspecifiedMatching,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2",CADASIL 2
MONDO:0014770,skos:exactMatch,DOID:0110994,semapv:UnspecifiedMatching,Joubert syndrome 25,Joubert syndrome 25
MONDO:0014771,skos:exactMatch,DOID:0110995,semapv:UnspecifiedMatching,Joubert syndrome 26,Joubert syndrome 26
MONDO:0014772,skos:exactMatch,DOID:0080408,semapv:UnspecifiedMatching,orofacial cleft 15,orofacial cleft 15
MONDO:0014775,skos:exactMatch,DOID:0111470,semapv:UnspecifiedMatching,combined oxidative phosphorylation deficiency 28,combined oxidative phosphorylation deficiency 28
MONDO:0014776,skos:exactMatch,DOID:0111742,semapv:UnspecifiedMatching,spinocerebellar ataxia type 42,cerebellar ataxia type 42
MONDO:0014780,skos:exactMatch,DOID:0070437,semapv:UnspecifiedMatching,hyperphosphatasia with intellectual disability syndrome 6,hyperphosphatasia with impaired intellectual development syndrome 6
MONDO:0014781,skos:exactMatch,DOID:0111501,semapv:UnspecifiedMatching,combined oxidative phosphorylation deficiency 29,combined oxidative phosphorylation deficiency 29
MONDO:0014782,skos:exactMatch,DOID:0110290,semapv:UnspecifiedMatching,autosomal recessive limb-girdle muscular dystrophy type 2X,autosomal recessive limb-girdle muscular dystrophy type 2X
MONDO:0014788,skos:exactMatch,DOID:0110288,semapv:UnspecifiedMatching,autosomal recessive limb-girdle muscular dystrophy type 2W,autosomal recessive limb-girdle muscular dystrophy type 2W
MONDO:0014789,skos:exactMatch,DOID:0070267,semapv:UnspecifiedMatching,CCDC115-CDG,congenital disorder of glycosylation type IIo
MONDO:0014790,skos:exactMatch,DOID:0070268,semapv:UnspecifiedMatching,TMEM199-CDG,congenital disorder of glycosylation type IIp
MONDO:0014792,skos:exactMatch,DOID:0081369,semapv:UnspecifiedMatching,Paget disease of bone 6,Paget's disease of bone 6
MONDO:0014794,skos:exactMatch,DOID:0080517,semapv:UnspecifiedMatching,Meier-Gorlin syndrome 6,Meier-Gorlin syndrome 6
MONDO:0014796,skos:exactMatch,DOID:0060896,semapv:UnspecifiedMatching,autosomal recessive early-onset Parkinson disease 23,Parkinson's disease 23
MONDO:0014798,skos:exactMatch,DOID:0110978,semapv:UnspecifiedMatching,brachydactyly type A1D,brachydactyly type A1D
MONDO:0014799,skos:exactMatch,DOID:0110262,semapv:UnspecifiedMatching,cataract 45,cataract 45
MONDO:0014802,skos:exactMatch,DOID:0081003,semapv:UnspecifiedMatching,Cowden syndrome 7,Cowden syndrome 7
MONDO:0014804,skos:exactMatch,DOID:0080343,semapv:UnspecifiedMatching,sideroblastic anemia 3,autosomal recessive pyridoxine-refractory sideroblastic anemia 3
MONDO:0014808,skos:exactMatch,DOID:0060777,semapv:UnspecifiedMatching,congenital secretory sodium diarrhea 8,congenital secretory sodium diarrhea 8
MONDO:0014810,skos:exactMatch,DOID:0081155,semapv:UnspecifiedMatching,pancytopenia due to IKZF1 mutations,common variable immunodeficiency 13
MONDO:0014811,skos:exactMatch,DOID:0081276,semapv:UnspecifiedMatching,"cerebellar atrophy, visual impairment, and psychomotor retardation;","cerebellar atrophy, visual impairment, and psychomotor retardation"
MONDO:0014813,skos:exactMatch,DOID:0060795,semapv:UnspecifiedMatching,hypomyelinating leukodystrophy 13,hypomyelinating leukodystrophy 13
MONDO:0014814,skos:exactMatch,DOID:0110013,semapv:UnspecifiedMatching,advanced sleep phase syndrome 3,advanced sleep phase syndrome 3
MONDO:0014815,skos:exactMatch,DOID:0081215,semapv:UnspecifiedMatching,"intellectual disability, autosomal recessive 52",autosomal recessive intellectual developmental disorder 52
MONDO:0014817,skos:exactMatch,DOID:0080387,semapv:UnspecifiedMatching,"nephrotic syndrome, type 12",nephrotic syndrome type 12
MONDO:0014818,skos:exactMatch,DOID:0080381,semapv:UnspecifiedMatching,"nephrotic syndrome, type 13",nephrotic syndrome type 13
MONDO:0014819,skos:exactMatch,DOID:0060767,semapv:UnspecifiedMatching,autosomal dominant Robinow syndrome 3,autosomal dominant Robinow syndrome 3
MONDO:0014820,skos:exactMatch,DOID:0080336,semapv:UnspecifiedMatching,mitochondrial DNA depletion syndrome 14B (cardioencephalomyopathic type),mitochondrial DNA depletion syndrome 14
MONDO:0014823,skos:exactMatch,DOID:0060935,semapv:UnspecifiedMatching,"hypotonia, infantile, with psychomotor retardation and characteristic facies 3",infantile hypotonia with psychomotor retardation and characteristic facies-3
MONDO:0014826,skos:exactMatch,DOID:0060996,semapv:UnspecifiedMatching,obsolete nucleoside diphosphate-linked moiety X Motif 15 deficiency,poor metabolism of thiopurines 2
MONDO:0014827,skos:exactMatch,DOID:0110821,semapv:UnspecifiedMatching,autosomal recessive spastic paraplegia type 76,hereditary spastic paraplegia 76
MONDO:0014828,skos:exactMatch,DOID:0090010,semapv:UnspecifiedMatching,immunodeficiency-centromeric instability-facial anomalies syndrome 3,immunodeficiency-centromeric instability-facial anomalies syndrome 3
MONDO:0014829,skos:exactMatch,DOID:0090011,semapv:UnspecifiedMatching,immunodeficiency-centromeric instability-facial anomalies syndrome 4,immunodeficiency-centromeric instability-facial anomalies syndrome 4
MONDO:0014830,skos:exactMatch,DOID:0111055,semapv:UnspecifiedMatching,platelet-type bleeding disorder 20,platelet-type bleeding disorder 20
MONDO:0014835,skos:exactMatch,DOID:0060998,semapv:UnspecifiedMatching,"striatal degeneration, autosomal dominant 2",striatal degeneration 2
MONDO:0014836,skos:exactMatch,DOID:0110180,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease axonal type 2CC,Charcot-Marie-Tooth disease axonal type 2CC
MONDO:0014838,skos:exactMatch,DOID:0112368,semapv:UnspecifiedMatching,Coffin-Siris syndrome 5,Coffin-Siris syndrome 5
MONDO:0014840,skos:exactMatch,DOID:0081140,semapv:UnspecifiedMatching,"agammaglobulinemia 8, autosomal dominant",agammaglobulinemia 8A
MONDO:0014841,skos:exactMatch,DOID:0111872,semapv:UnspecifiedMatching,"trichothiodystrophy 6, nonphotosensitive",nonphotosensitive trichothiodystrophy 6
MONDO:0014842,skos:exactMatch,DOID:0070071,semapv:UnspecifiedMatching,"intellectual disability, autosomal dominant 41",autosomal dominant intellectual developmental disorder 41
MONDO:0014843,skos:exactMatch,DOID:0080868,semapv:UnspecifiedMatching,premature ovarian failure 11,primary ovarian insufficiency 11
MONDO:0014843,skos:exactMatch,DOID:0080869,semapv:UnspecifiedMatching,premature ovarian failure 11,primary ovarian insufficiency 12
MONDO:0014845,skos:exactMatch,DOID:0111614,semapv:UnspecifiedMatching,"spinocerebellar ataxia, autosomal recessive 22",autosomal recessive spinocerebellar ataxia 22
MONDO:0014846,skos:exactMatch,DOID:0111613,semapv:UnspecifiedMatching,"spinocerebellar ataxia, autosomal recessive 23",autosomal recessive spinocerebellar ataxia 23
MONDO:0014847,skos:exactMatch,DOID:0070172,semapv:UnspecifiedMatching,spermatogenic failure 15,spermatogenic failure 15
MONDO:0014851,skos:exactMatch,DOID:0061135,semapv:UnspecifiedMatching,"hypercalcemia, infantile, 2",infantile hypercalcemia 2
MONDO:0014853,skos:exactMatch,DOID:0110592,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 70,autosomal dominant nonsyndromic deafness 70
MONDO:0014854,skos:exactMatch,DOID:0110587,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 66,autosomal dominant nonsyndromic deafness 66
MONDO:0014855,skos:exactMatch,DOID:0070072,semapv:UnspecifiedMatching,"intellectual disability, autosomal dominant 42",autosomal dominant intellectual developmental disorder 42
MONDO:0014856,skos:exactMatch,DOID:0111471,semapv:UnspecifiedMatching,combined oxidative phosphorylation defect type 30,combined oxidative phosphorylation deficiency 30
MONDO:0014858,skos:exactMatch,DOID:0070073,semapv:UnspecifiedMatching,"intellectual disability, autosomal dominant 43",autosomal dominant intellectual developmental disorder 43
MONDO:0014859,skos:exactMatch,DOID:0080435,semapv:UnspecifiedMatching,"developmental and epileptic encephalopathy, 37",developmental and epileptic encephalopathy 37
MONDO:0014860,skos:exactMatch,DOID:0060975,semapv:UnspecifiedMatching,polycystic liver disease 2,polycystic liver disease 2
MONDO:0014861,skos:exactMatch,DOID:0061161,semapv:UnspecifiedMatching,"autoimmune disease, multisystem, infantile-onset, 2",infantile onset multisystem autoimmune disease 2
MONDO:0014862,skos:exactMatch,DOID:0081361,semapv:UnspecifiedMatching,"cerebral palsy, spastic quadriplegic, 3",spastic quadriplegic cerebral palsy 3
MONDO:0014864,skos:exactMatch,DOID:0080537,semapv:UnspecifiedMatching,hypermanganesemia with dystonia 2,hypermanganesemia with dystonia 2
MONDO:0014865,skos:exactMatch,DOID:0112129,semapv:UnspecifiedMatching,autosomal recessive severe congenital neutropenia due to CSF3R deficiency,severe congenital neutropenia 7
